StartCluster,EndCluster,Passengers
13,7.0,706
13,101.0,669
13,34.0,740
13,127.0,740
13,83.0,796
13,97.0,706
13,81.0,796
13,77.0,784
13,0.0,798
13,1.0,706
13,2.0,723
13,3.0,669
13,4.0,571
13,5.0,784
13,6.0,758
13,8.0,819
13,9.0,771
13,10.0,531
13,11.0,821
13,12.0,571
13,18.0,641
13,15.0,813
13,14.0,818
13,16.0,531
13,20.0,796
13,26.0,781
13,19.0,821
13,25.0,806
13,23.0,511
13,24.0,723
13,31.0,798
13,28.0,591
13,27.0,669
13,17.0,757
13,36.0,819
13,29.0,813
13,43.0,758
13,38.0,757
13,22.0,435
13,30.0,611
13,47.0,689
13,37.0,784
13,40.0,818
13,35.0,819
13,32.0,806
13,53.0,728
13,42.0,611
13,45.0,810
13,44.0,757
13,33.0,688
13,46.0,796
13,39.0,740
13,50.0,819
13,59.0,810
13,51.0,706
13,56.0,810
13,60.0,781
13,49.0,611
13,52.0,591
13,41.0,611
13,57.0,611
13,58.0,822
13,61.0,821
13,54.0,551
13,68.0,740
13,72.0,728
13,64.0,630
13,62.0,757
13,67.0,818
13,71.0,822
13,80.0,728
13,69.0,771
13,65.0,796
13,73.0,798
13,66.0,630
13,87.0,578
13,74.0,688
13,84.0,798
13,63.0,757
13,90.0,689
13,88.0,578
13,78.0,822
13,86.0,821
13,79.0,822
13,70.0,551
13,93.0,813
13,82.0,806
13,76.0,669
13,92.0,784
13,96.0,818
13,99.0,641
13,95.0,781
13,94.0,784
13,107.0,641
13,91.0,806
13,106.0,798
13,89.0,706
13,75.0,784
13,98.0,492
13,108.0,813
13,104.0,822
13,112.0,758
13,100.0,784
13,85.0,551
13,103.0,551
13,105.0,591
13,110.0,740
13,102.0,723
13,119.0,822
13,111.0,757
13,114.0,492
13,121.0,810
13,113.0,551
13,109.0,571
13,120.0,781
13,116.0,723
13,115.0,806
13,129.0,758
13,118.0,492
13,117.0,630
13,122.0,551
13,123.0,821
13,126.0,806
13,125.0,740
13,124.0,551
13,128.0,813
14,21.0,761
14,55.0,674
14,48.0,692
14,7.0,635
14,101.0,595
14,34.0,674
14,127.0,674
14,83.0,745
14,97.0,635
14,81.0,745
14,77.0,728
14,0.0,816
14,1.0,801
14,2.0,674
14,3.0,777
14,4.0,692
14,5.0,728
14,6.0,764
14,8.0,804
14,9.0,728
14,10.0,635
14,11.0,819
14,12.0,674
14,13.0,823
14,18.0,804
14,19.0,811
14,26.0,694
14,16.0,476
14,29.0,733
14,22.0,535
14,17.0,824
14,23.0,635
14,20.0,745
14,24.0,654
14,36.0,694
14,35.0,787
14,30.0,555
14,33.0,790
14,31.0,827
14,32.0,777
14,25.0,777
14,28.0,692
14,27.0,761
14,15.0,790
14,47.0,804
14,41.0,711
14,37.0,728
14,45.0,823
14,53.0,764
14,44.0,824
14,38.0,692
14,42.0,711
14,56.0,827
14,40.0,824
14,46.0,761
14,59.0,804
14,43.0,816
14,60.0,804
14,61.0,819
14,39.0,811
14,52.0,711
14,51.0,801
14,49.0,728
14,54.0,674
14,63.0,692
14,71.0,582
14,58.0,801
14,72.0,733
14,50.0,790
14,73.0,498
14,67.0,819
14,66.0,745
14,70.0,674
14,62.0,711
14,64.0,575
14,57.0,711
14,65.0,745
14,69.0,824
14,68.0,692
14,82.0,804
14,80.0,816
14,75.0,745
14,79.0,811
14,84.0,787
14,87.0,804
14,78.0,801
14,76.0,777
14,74.0,635
14,88.0,816
14,86.0,823
14,85.0,654
14,91.0,764
14,90.0,804
14,92.0,827
14,89.0,801
14,95.0,764
14,93.0,816
14,99.0,787
14,96.0,819
14,107.0,764
14,94.0,745
14,98.0,615
14,100.0,728
14,102.0,654
14,104.0,823
14,106.0,827
14,108.0,790
14,103.0,654
14,109.0,515
14,112.0,823
14,113.0,654
14,105.0,692
14,111.0,692
14,110.0,674
14,119.0,645
14,115.0,762
14,120.0,764
14,116.0,801
14,114.0,615
14,117.0,745
14,123.0,827
14,129.0,823
14,124.0,674
14,118.0,615
14,121.0,827
14,122.0,674
14,128.0,790
14,126.0,777
14,125.0,819
15,21.0,175
15,55.0,153
15,48.0,159
15,7.0,142
15,101.0,131
15,34.0,153
15,127.0,148
15,83.0,170
15,97.0,137
15,81.0,170
15,77.0,170
15,0.0,223
15,1.0,186
15,2.0,229
15,3.0,181
15,4.0,153
15,5.0,226
15,6.0,227
15,8.0,227
15,9.0,222
15,10.0,137
15,11.0,226
15,12.0,148
15,13.0,227
15,14.0,219
15,19.0,202
15,18.0,228
15,20.0,223
15,17.0,201
15,16.0,196
15,25.0,211
15,24.0,229
15,26.0,228
15,31.0,217
15,23.0,131
15,22.0,111
15,29.0,219
15,28.0,153
15,32.0,228
15,30.0,214
15,27.0,175
15,37.0,226
15,33.0,181
15,35.0,225
15,40.0,218
15,36.0,201
15,38.0,229
15,43.0,228
15,41.0,159
15,50.0,202
15,47.0,227
15,39.0,196
15,42.0,159
15,46.0,227
15,49.0,159
15,45.0,214
15,56.0,223
15,44.0,201
15,61.0,192
15,59.0,229
15,52.0,153
15,51.0,186
15,58.0,228
15,53.0,229
15,67.0,226
15,54.0,142
15,63.0,228
15,57.0,159
15,65.0,225
15,60.0,222
15,64.0,219
15,66.0,164
15,62.0,219
15,75.0,223
15,78.0,229
15,79.0,178
15,72.0,227
15,68.0,229
15,74.0,227
15,80.0,228
15,70.0,142
15,73.0,225
15,84.0,226
15,76.0,175
15,71.0,210
15,69.0,206
15,88.0,229
15,94.0,223
15,89.0,186
15,82.0,219
15,90.0,225
15,93.0,222
15,91.0,196
15,87.0,227
15,96.0,226
15,95.0,229
15,85.0,142
15,86.0,228
15,92.0,210
15,100.0,226
15,99.0,229
15,98.0,126
15,102.0,228
15,104.0,227
15,106.0,217
15,103.0,142
15,108.0,229
15,105.0,153
15,115.0,217
15,107.0,229
15,111.0,229
15,112.0,222
15,121.0,202
15,110.0,210
15,113.0,142
15,114.0,131
15,117.0,164
15,109.0,206
15,118.0,126
15,120.0,225
15,119.0,210
15,116.0,191
15,128.0,202
15,123.0,206
15,122.0,142
15,126.0,228
15,129.0,222
15,124.0,148
15,125.0,196
16,21.0,42
16,55.0,34
16,48.0,34
16,7.0,29
16,101.0,26
16,34.0,33
16,127.0,33
16,83.0,40
16,97.0,29
16,81.0,40
16,77.0,38
16,0.0,85
16,1.0,46
16,2.0,77
16,3.0,42
16,4.0,33
16,5.0,97
16,6.0,69
16,8.0,69
16,9.0,63
16,10.0,29
16,11.0,82
16,12.0,33
16,13.0,72
16,14.0,63
16,15.0,95
16,20.0,105
16,19.0,95
16,18.0,82
16,24.0,110
16,25.0,92
16,30.0,93
16,17.0,53
16,31.0,87
16,23.0,26
16,22.0,21
16,26.0,74
16,27.0,40
16,29.0,63
16,37.0,110
16,32.0,72
16,38.0,82
16,35.0,65
16,40.0,87
16,33.0,44
16,36.0,53
16,28.0,33
16,39.0,48
16,43.0,82
16,50.0,105
16,41.0,34
16,42.0,34
16,44.0,53
16,46.0,72
16,47.0,69
16,56.0,87
16,45.0,58
16,53.0,74
16,58.0,80
16,52.0,34
16,49.0,36
16,51.0,46
16,61.0,97
16,59.0,80
16,60.0,63
16,57.0,34
16,54.0,31
16,64.0,105
16,63.0,82
16,67.0,85
16,62.0,60
16,68.0,80
16,65.0,69
16,74.0,107
16,75.0,99
16,79.0,102
16,71.0,58
16,69.0,53
16,72.0,72
16,73.0,66
16,80.0,82
16,78.0,80
16,76.0,42
16,66.0,38
16,70.0,31
16,84.0,82
16,82.0,63
16,86.0,74
16,90.0,69
16,88.0,77
16,89.0,46
16,85.0,29
16,87.0,72
16,94.0,87
16,91.0,48
16,93.0,63
16,92.0,58
16,96.0,85
16,95.0,80
16,100.0,87
16,99.0,77
16,106.0,87
16,109.0,78
16,111.0,110
16,102.0,77
16,107.0,74
16,98.0,26
16,103.0,29
16,115.0,107
16,105.0,33
16,104.0,72
16,112.0,63
16,110.0,58
16,108.0,77
16,113.0,29
16,114.0,26
16,116.0,46
16,118.0,26
16,120.0,69
16,117.0,38
16,121.0,92
16,119.0,55
16,128.0,97
16,126.0,74
16,125.0,51
16,129.0,63
16,123.0,53
16,122.0,31
16,124.0,31
17,21.0,4121
17,55.0,3552
17,48.0,3552
17,7.0,3278
17,101.0,3013
17,34.0,3414
17,127.0,3414
17,83.0,3977
17,97.0,3144
17,81.0,3977
17,77.0,3977
17,0.0,5904
17,1.0,5468
17,2.0,4121
17,3.0,5253
17,4.0,5896
17,5.0,4691
17,6.0,5739
17,8.0,5468
17,9.0,4691
17,10.0,5904
17,11.0,5561
17,12.0,5896
17,13.0,5455
17,14.0,5904
17,15.0,5222
17,16.0,2884
17,27.0,5253
17,22.0,5656
17,19.0,5561
17,29.0,5756
17,18.0,5810
17,28.0,5896
17,33.0,4977
17,35.0,5633
17,26.0,5865
17,39.0,4173
17,23.0,5865
17,31.0,5810
17,24.0,4264
17,41.0,5842
17,30.0,3414
17,20.0,4965
17,32.0,5096
17,25.0,5096
17,40.0,5656
17,36.0,5904
17,42.0,5922
17,44.0,4626
17,38.0,4550
17,43.0,5904
17,37.0,4829
17,49.0,5756
17,51.0,4626
17,52.0,5842
17,45.0,5342
17,54.0,5922
17,57.0,5842
17,47.0,5656
17,53.0,5865
17,56.0,5739
17,46.0,4965
17,59.0,5896
17,50.0,5342
17,60.0,5561
17,66.0,5756
17,69.0,4626
17,61.0,5561
17,58.0,5455
17,63.0,4550
17,62.0,4550
17,70.0,5922
17,64.0,3552
17,67.0,5656
17,72.0,5810
17,71.0,5922
17,76.0,5756
17,73.0,5865
17,65.0,4965
17,82.0,5253
17,68.0,4408
17,80.0,5865
17,79.0,5455
17,84.0,5924
17,86.0,5842
17,78.0,5455
17,85.0,5924
17,75.0,4829
17,74.0,3977
17,89.0,4626
17,87.0,5656
17,92.0,4626
17,88.0,5561
17,93.0,4977
17,91.0,5810
17,90.0,5560
17,95.0,5924
17,98.0,5865
17,103.0,5924
17,96.0,5656
17,104.0,5842
17,99.0,5739
17,105.0,5896
17,107.0,5810
17,94.0,4829
17,106.0,5810
17,100.0,4829
17,102.0,4121
17,113.0,5922
17,114.0,5865
17,116.0,5468
17,112.0,5342
17,109.0,3144
17,108.0,5222
17,117.0,5756
17,110.0,4408
17,111.0,4550
17,118.0,5865
17,115.0,5096
17,119.0,5924
17,125.0,4977
17,124.0,5922
17,121.0,5739
17,122.0,5922
17,120.0,5656
17,123.0,5096
17,126.0,5096
17,129.0,5455
17,128.0,5222
18,21.0,4913
18,55.0,4518
18,48.0,4613
18,7.0,4309
18,101.0,4084
18,34.0,4518
18,127.0,4518
18,83.0,4783
18,97.0,4309
18,81.0,4854
18,77.0,4783
18,0.0,4209
18,1.0,4702
18,2.0,4783
18,3.0,4518
18,4.0,3967
18,5.0,4960
18,6.0,4442
18,8.0,4940
18,9.0,4960
18,10.0,3606
18,11.0,4763
18,12.0,3967
18,13.0,3912
18,14.0,4868
18,15.0,4986
18,16.0,3727
18,17.0,4913
18,19.0,4868
18,20.0,4993
18,26.0,4442
18,25.0,5008
18,23.0,3485
18,31.0,4209
18,28.0,3967
18,22.0,3004
18,24.0,4783
18,32.0,5008
18,27.0,4416
18,43.0,3529
18,30.0,4198
18,33.0,4613
18,40.0,4624
18,36.0,5010
18,29.0,5010
18,38.0,4854
18,35.0,4986
18,47.0,4209
18,53.0,4209
18,39.0,4783
18,50.0,4986
18,37.0,4960
18,41.0,4084
18,46.0,5010
18,42.0,4084
18,44.0,4913
18,59.0,4442
18,52.0,4084
18,45.0,4940
18,54.0,3848
18,61.0,4764
18,56.0,4442
18,58.0,4868
18,51.0,4702
18,62.0,4913
18,60.0,4763
18,67.0,4763
18,49.0,4198
18,57.0,4084
18,72.0,4209
18,64.0,4309
18,73.0,4764
18,69.0,4913
18,80.0,3020
18,63.0,4854
18,65.0,5010
18,66.0,4198
18,84.0,4209
18,68.0,4854
18,87.0,4209
18,88.0,3529
18,76.0,4518
18,79.0,4868
18,82.0,5008
18,70.0,3848
18,90.0,4442
18,75.0,4993
18,86.0,4764
18,71.0,4986
18,99.0,3020
18,78.0,4940
18,95.0,4209
18,91.0,4960
18,93.0,5008
18,89.0,4702
18,85.0,3727
18,94.0,4993
18,98.0,3485
18,100.0,4960
18,74.0,4613
18,107.0,3529
18,96.0,4764
18,112.0,4624
18,106.0,4209
18,92.0,4960
18,104.0,4940
18,108.0,4986
18,103.0,3727
18,111.0,4854
18,113.0,3727
18,115.0,5010
18,110.0,4783
18,105.0,3967
18,109.0,3967
18,102.0,4702
18,114.0,3485
18,120.0,4624
18,119.0,5008
18,123.0,4986
18,118.0,3485
18,124.0,3848
18,116.0,4702
18,121.0,4442
18,129.0,4624
18,125.0,4854
18,122.0,3848
18,117.0,4198
18,126.0,5008
18,128.0,4986
19,21.0,973
19,55.0,836
19,48.0,864
19,7.0,780
19,101.0,724
19,34.0,836
19,127.0,836
19,83.0,920
19,97.0,780
19,81.0,947
19,77.0,920
19,0.0,1072
19,1.0,1024
19,2.0,1162
19,3.0,973
19,4.0,836
19,5.0,1146
19,6.0,1162
19,8.0,1162
19,9.0,1151
19,10.0,752
19,11.0,1104
19,12.0,836
19,13.0,1162
19,14.0,1140
19,15.0,1030
19,16.0,999
19,17.0,1090
19,18.0,1129
19,20.0,1104
19,25.0,1072
19,24.0,1162
19,26.0,1162
19,31.0,1030
19,30.0,1090
19,32.0,1162
19,29.0,1140
19,40.0,1030
19,35.0,1158
19,37.0,1146
19,43.0,1129
19,23.0,724
19,33.0,973
19,39.0,1047
19,46.0,1162
19,50.0,976
19,22.0,616
19,38.0,1157
19,36.0,1090
19,27.0,947
19,44.0,1069
19,28.0,836
19,56.0,1072
19,42.0,864
19,53.0,1157
19,61.0,818
19,45.0,1126
19,47.0,1162
19,58.0,1129
19,52.0,864
19,41.0,864
19,67.0,1104
19,63.0,1157
19,59.0,1146
19,49.0,864
19,54.0,780
19,60.0,1151
19,65.0,1158
19,51.0,999
19,68.0,1162
19,75.0,1129
19,71.0,1110
19,69.0,1090
19,57.0,864
19,62.0,1140
19,70.0,780
19,76.0,947
19,79.0,907
19,66.0,892
19,80.0,1129
19,78.0,1146
19,84.0,1104
19,73.0,1158
19,72.0,1162
19,64.0,1110
19,88.0,1157
19,74.0,1151
19,86.0,1162
19,94.0,1129
19,85.0,780
19,96.0,1104
19,95.0,1146
19,90.0,1158
19,92.0,1110
19,82.0,1140
19,91.0,1047
19,87.0,1162
19,106.0,1030
19,100.0,1129
19,99.0,1146
19,93.0,1151
19,102.0,1158
19,108.0,1157
19,104.0,1162
19,115.0,1072
19,107.0,1157
19,89.0,999
19,111.0,1157
19,113.0,780
19,109.0,1047
19,121.0,907
19,105.0,836
19,98.0,696
19,116.0,1024
19,110.0,1110
19,119.0,1110
19,118.0,696
19,128.0,1030
19,114.0,724
19,112.0,1151
19,103.0,780
19,120.0,1158
19,126.0,1162
19,122.0,780
19,123.0,1090
19,129.0,1151
19,125.0,1047
19,124.0,808
19,117.0,892
20,21.0,62
20,55.0,51
20,48.0,53
20,7.0,47
20,101.0,44
20,34.0,51
20,127.0,51
20,83.0,58
20,97.0,47
20,81.0,58
20,77.0,58
20,0.0,87
20,1.0,66
20,2.0,87
20,3.0,62
20,4.0,51
20,5.0,67
20,6.0,83
20,8.0,83
20,9.0,80
20,10.0,45
20,11.0,87
20,12.0,51
20,13.0,84
20,14.0,79
20,15.0,85
20,16.0,83
20,17.0,72
20,18.0,87
20,19.0,83
20,24.0,83
20,25.0,83
20,31.0,87
20,26.0,85
20,30.0,87
20,37.0,67
20,22.0,36
20,40.0,87
20,28.0,51
20,38.0,87
20,32.0,84
20,29.0,79
20,23.0,44
20,43.0,87
20,27.0,60
20,50.0,67
20,46.0,83
20,35.0,82
20,36.0,72
20,39.0,68
20,44.0,72
20,56.0,87
20,47.0,83
20,45.0,76
20,41.0,53
20,54.0,49
20,61.0,83
20,33.0,62
20,53.0,85
20,51.0,64
20,58.0,87
20,63.0,87
20,64.0,87
20,49.0,56
20,59.0,86
20,68.0,87
20,42.0,53
20,60.0,80
20,62.0,79
20,65.0,83
20,67.0,87
20,74.0,86
20,79.0,72
20,75.0,67
20,71.0,74
20,52.0,53
20,72.0,84
20,78.0,86
20,57.0,53
20,69.0,72
20,84.0,87
20,82.0,80
20,86.0,85
20,66.0,56
20,80.0,87
20,94.0,86
20,88.0,85
20,73.0,82
20,76.0,60
20,85.0,47
20,70.0,49
20,89.0,64
20,96.0,87
20,100.0,86
20,90.0,83
20,87.0,84
20,92.0,74
20,102.0,86
20,95.0,87
20,106.0,87
20,93.0,80
20,111.0,77
20,99.0,86
20,108.0,85
20,115.0,52
20,107.0,85
20,91.0,68
20,104.0,83
20,110.0,74
20,98.0,42
20,117.0,56
20,109.0,86
20,121.0,85
20,105.0,51
20,112.0,80
20,116.0,66
20,128.0,72
20,120.0,82
20,114.0,44
20,103.0,47
20,119.0,74
20,126.0,84
20,113.0,47
20,129.0,80
20,118.0,44
20,122.0,49
20,123.0,72
20,124.0,49
20,125.0,68
21,77.0,658
21,48.0,639
21,55.0,639
21,34.0,658
21,7.0,672
21,81.0,541
21,83.0,541
21,127.0,658
21,101.0,689
21,97.0,682
21,6.0,685
21,0.0,637
21,8.0,596
21,5.0,464
21,15.0,532
21,1.0,431
21,9.0,464
21,14.0,637
21,11.0,580
21,12.0,322
21,3.0,398
21,4.0,322
21,13.0,679
21,2.0,414
21,18.0,679
21,10.0,294
21,26.0,671
21,19.0,580
21,24.0,414
21,16.0,267
21,22.0,230
21,23.0,280
21,20.0,497
21,32.0,515
21,31.0,624
21,17.0,481
21,25.0,514
21,33.0,431
21,27.0,398
21,28.0,336
21,40.0,596
21,45.0,671
21,30.0,322
21,47.0,692
21,36.0,580
21,37.0,481
21,43.0,650
21,35.0,580
21,53.0,679
21,46.0,497
21,44.0,497
21,42.0,351
21,29.0,564
21,38.0,447
21,60.0,685
21,50.0,548
21,54.0,322
21,41.0,351
21,39.0,464
21,56.0,610
21,59.0,637
21,49.0,367
21,52.0,351
21,57.0,351
21,51.0,447
21,69.0,497
21,72.0,679
21,58.0,564
21,62.0,447
21,65.0,497
21,71.0,610
21,63.0,447
21,73.0,650
21,64.0,336
21,61.0,580
21,67.0,596
21,84.0,661
21,80.0,661
21,87.0,685
21,66.0,367
21,86.0,624
21,90.0,692
21,74.0,382
21,88.0,679
21,79.0,564
21,78.0,564
21,68.0,431
21,82.0,564
21,95.0,671
21,93.0,564
21,76.0,414
21,99.0,685
21,89.0,447
21,91.0,548
21,92.0,514
21,85.0,307
21,107.0,690
21,75.0,481
21,70.0,322
21,96.0,596
21,106.0,624
21,112.0,690
21,100.0,481
21,98.0,280
21,94.0,481
21,102.0,414
21,104.0,596
21,103.0,307
21,105.0,336
21,109.0,294
21,115.0,515
21,119.0,596
21,120.0,671
21,111.0,447
21,116.0,447
21,117.0,367
21,108.0,548
21,129.0,682
21,118.0,280
21,110.0,431
21,123.0,650
21,114.0,280
21,121.0,610
21,125.0,481
21,122.0,322
21,126.0,515
21,124.0,322
21,128.0,532
21,113.0,307
22,21.0,4
22,55.0,3
22,48.0,3
22,7.0,3
22,101.0,3
22,34.0,3
22,127.0,3
22,83.0,4
22,97.0,3
22,81.0,4
22,77.0,4
22,0.0,10
22,1.0,12
22,2.0,4
22,3.0,13
22,4.0,11
22,5.0,5
22,6.0,9
22,8.0,12
22,9.0,5
22,10.0,12
22,11.0,7
22,12.0,15
22,13.0,7
22,14.0,10
22,15.0,6
22,16.0,2
22,17.0,14
22,18.0,9
22,19.0,7
22,20.0,5
22,27.0,15
22,28.0,13
22,23.0,10
22,33.0,13
22,29.0,12
22,35.0,12
22,39.0,13
22,36.0,10
22,26.0,10
22,31.0,9
22,41.0,12
22,25.0,6
22,44.0,13
22,49.0,14
22,30.0,3
22,43.0,10
22,40.0,8
22,37.0,5
22,51.0,14
22,42.0,10
22,24.0,4
22,52.0,11
22,38.0,5
22,45.0,7
22,46.0,6
22,54.0,14
22,47.0,7
22,32.0,6
22,57.0,14
22,53.0,10
22,59.0,11
22,50.0,7
22,66.0,13
22,60.0,7
22,69.0,13
22,56.0,9
22,71.0,11
22,67.0,8
22,62.0,5
22,58.0,7
22,70.0,10
22,76.0,12
22,72.0,9
22,65.0,6
22,61.0,7
22,73.0,10
22,64.0,3
22,82.0,13
22,68.0,5
22,80.0,10
22,63.0,5
22,85.0,12
22,74.0,4
22,86.0,11
22,89.0,14
22,84.0,10
22,92.0,13
22,93.0,13
22,79.0,7
22,78.0,7
22,87.0,8
22,88.0,7
22,75.0,5
22,95.0,10
22,98.0,12
22,90.0,7
22,96.0,8
22,99.0,9
22,104.0,11
22,91.0,9
22,105.0,11
22,103.0,10
22,94.0,5
22,113.0,15
22,114.0,12
22,107.0,9
22,108.0,6
22,116.0,12
22,106.0,9
22,100.0,5
22,102.0,4
22,117.0,12
22,109.0,3
22,112.0,7
22,118.0,9
22,121.0,9
22,110.0,4
22,119.0,10
22,120.0,9
22,122.0,10
22,124.0,13
22,111.0,5
22,125.0,13
22,115.0,6
22,128.0,6
22,126.0,6
22,123.0,6
22,129.0,7
23,21.0,66
23,55.0,55
23,48.0,55
23,7.0,49
23,101.0,44
23,34.0,52
23,127.0,52
23,83.0,63
23,97.0,47
23,81.0,63
23,77.0,63
23,0.0,127
23,1.0,152
23,2.0,66
23,3.0,162
23,4.0,139
23,5.0,80
23,6.0,111
23,8.0,149
23,9.0,80
23,10.0,162
23,11.0,107
23,12.0,135
23,13.0,103
23,14.0,127
23,15.0,95
23,16.0,40
23,17.0,164
23,18.0,115
23,19.0,103
23,20.0,83
23,22.0,107
23,27.0,152
23,28.0,152
23,29.0,146
23,26.0,123
23,24.0,70
23,33.0,163
23,35.0,149
23,25.0,91
23,36.0,127
23,30.0,52
23,39.0,165
23,31.0,119
23,32.0,91
23,41.0,152
23,44.0,160
23,43.0,127
23,42.0,135
23,40.0,111
23,38.0,76
23,49.0,149
23,51.0,158
23,52.0,147
23,37.0,80
23,54.0,146
23,53.0,123
23,45.0,99
23,46.0,87
23,57.0,142
23,50.0,98
23,59.0,139
23,47.0,111
23,56.0,115
23,58.0,103
23,66.0,152
23,60.0,107
23,69.0,160
23,70.0,139
23,61.0,107
23,62.0,76
23,63.0,76
23,64.0,55
23,71.0,135
23,68.0,73
23,73.0,123
23,65.0,87
23,67.0,111
23,82.0,155
23,85.0,160
23,72.0,119
23,84.0,131
23,80.0,123
23,86.0,142
23,78.0,103
23,76.0,146
23,79.0,103
23,75.0,83
23,89.0,162
23,74.0,63
23,93.0,158
23,87.0,111
23,88.0,107
23,98.0,165
23,92.0,160
23,90.0,107
23,95.0,131
23,96.0,111
23,99.0,115
23,103.0,117
23,91.0,119
23,105.0,139
23,94.0,83
23,104.0,142
23,106.0,119
23,102.0,66
23,100.0,83
23,107.0,119
23,113.0,131
23,108.0,95
23,112.0,99
23,110.0,70
23,117.0,153
23,114.0,119
23,116.0,152
23,118.0,100
23,111.0,76
23,109.0,47
23,115.0,91
23,122.0,117
23,120.0,111
23,119.0,131
23,121.0,115
23,124.0,152
23,125.0,158
23,123.0,91
23,128.0,95
23,129.0,103
23,126.0,91
24,21.0,354
24,55.0,287
24,48.0,300
24,7.0,263
24,101.0,239
24,34.0,287
24,127.0,287
24,83.0,340
24,97.0,263
24,81.0,340
24,77.0,327
24,0.0,573
24,1.0,382
24,2.0,545
24,3.0,354
24,4.0,287
24,5.0,592
24,6.0,509
24,8.0,509
24,9.0,482
24,10.0,251
24,11.0,565
24,12.0,287
24,13.0,522
24,14.0,468
24,15.0,592
24,16.0,589
24,17.0,425
24,18.0,565
24,19.0,592
24,20.0,563
24,22.0,207
24,23.0,251
24,25.0,590
24,30.0,546
24,31.0,580
24,37.0,461
24,40.0,580
24,27.0,340
24,43.0,556
24,26.0,534
24,29.0,482
24,32.0,522
24,38.0,556
24,35.0,496
24,50.0,575
24,45.0,454
24,28.0,287
24,36.0,425
24,33.0,368
24,46.0,509
24,47.0,509
24,58.0,556
24,42.0,300
24,56.0,580
24,61.0,592
24,44.0,425
24,41.0,300
24,64.0,497
24,51.0,382
24,53.0,534
24,57.0,300
24,59.0,556
24,39.0,397
24,63.0,565
24,49.0,313
24,67.0,573
24,68.0,556
24,74.0,356
24,75.0,589
24,54.0,275
24,52.0,300
24,65.0,509
24,79.0,584
24,66.0,313
24,60.0,482
24,72.0,522
24,84.0,565
24,78.0,556
24,70.0,275
24,88.0,545
24,80.0,565
24,71.0,454
24,62.0,468
24,86.0,534
24,69.0,425
24,94.0,580
24,82.0,483
24,73.0,496
24,76.0,354
24,95.0,556
24,85.0,263
24,92.0,454
24,96.0,573
24,89.0,382
24,100.0,573
24,90.0,509
24,106.0,580
24,99.0,545
24,87.0,522
24,111.0,356
24,109.0,563
24,104.0,522
24,102.0,534
24,115.0,546
24,93.0,483
24,108.0,545
24,103.0,263
24,98.0,239
24,107.0,534
24,121.0,590
24,91.0,397
24,113.0,263
24,119.0,440
24,105.0,287
24,120.0,509
24,117.0,313
24,116.0,382
24,110.0,454
24,114.0,239
24,126.0,534
24,128.0,592
24,123.0,425
24,118.0,239
24,122.0,275
24,129.0,483
24,125.0,411
24,124.0,275
24,112.0,482
25,21.0,168
25,55.0,146
25,48.0,146
25,7.0,130
25,101.0,120
25,34.0,141
25,127.0,141
25,83.0,163
25,97.0,130
25,81.0,163
25,77.0,157
25,0.0,226
25,1.0,179
25,2.0,210
25,3.0,168
25,4.0,141
25,5.0,216
25,6.0,220
25,8.0,220
25,9.0,213
25,10.0,130
25,11.0,227
25,12.0,141
25,13.0,223
25,14.0,213
25,15.0,210
25,16.0,190
25,17.0,196
25,18.0,227
25,19.0,210
25,20.0,216
25,22.0,105
25,23.0,125
25,24.0,227
25,26.0,225
25,31.0,221
25,38.0,191
25,28.0,141
25,32.0,223
25,27.0,163
25,36.0,196
25,40.0,221
25,29.0,213
25,30.0,209
25,37.0,224
25,50.0,202
25,35.0,220
25,43.0,227
25,33.0,174
25,39.0,184
25,41.0,146
25,42.0,146
25,44.0,196
25,53.0,225
25,46.0,223
25,45.0,205
25,47.0,220
25,63.0,191
25,61.0,202
25,59.0,227
25,52.0,146
25,56.0,224
25,68.0,191
25,58.0,227
25,62.0,209
25,64.0,213
25,67.0,226
25,51.0,179
25,60.0,213
25,54.0,136
25,57.0,146
25,65.0,220
25,75.0,216
25,79.0,191
25,72.0,223
25,49.0,152
25,78.0,227
25,80.0,227
25,69.0,196
25,66.0,157
25,87.0,223
25,84.0,227
25,76.0,168
25,74.0,223
25,82.0,213
25,94.0,136
25,89.0,179
25,96.0,226
25,70.0,136
25,86.0,225
25,100.0,159
25,73.0,217
25,102.0,210
25,85.0,130
25,88.0,227
25,71.0,205
25,93.0,213
25,106.0,224
25,95.0,227
25,107.0,225
25,92.0,205
25,104.0,223
25,91.0,184
25,111.0,227
25,115.0,216
25,108.0,227
25,99.0,227
25,103.0,130
25,109.0,201
25,112.0,213
25,98.0,120
25,110.0,205
25,105.0,146
25,121.0,216
25,119.0,201
25,120.0,220
25,128.0,191
25,90.0,220
25,113.0,130
25,122.0,136
25,123.0,201
25,124.0,136
25,117.0,157
25,114.0,120
25,116.0,179
25,129.0,213
25,118.0,120
25,126.0,225
25,125.0,190
26,21.0,7150
26,55.0,6506
26,48.0,6656
26,7.0,6185
26,101.0,5844
26,34.0,6506
26,127.0,6506
26,83.0,6927
26,97.0,6185
26,81.0,6927
26,77.0,6927
26,0.0,6544
26,1.0,7046
26,2.0,6656
26,3.0,6796
26,4.0,6016
26,5.0,7046
26,6.0,5763
26,8.0,7171
26,9.0,7046
26,10.0,5491
26,11.0,7345
26,12.0,6016
26,13.0,7017
26,14.0,6201
26,15.0,7356
26,16.0,4955
